,Term
2374,cost 
2375,dispatch
2376,author
2377,time
2378,delivery 
2379,load
2380, 
2381,unload
2382,facil
2383,proper
2384,area 
2385,inventori
2386,manag
2387,system
2388,etc workflow
2389,manag
2390,integr
2391,supplier
2392,custom
2393,tightli
2394,workflow
2395, or
2396,busi
2397,process 
2398,therebi
2399,achiev
2400,effici
2401,effect
2402,suppli
2403,chain
2404,key
2405,goal
2406,workflow
2407,management 
2408,theori
2409,there
2410,gap
2411,literatur
2412,suppli
2413,chain
2414,manag
2415,studi
2416,present
2417, 2015  
2418,theoret
2419,support
2420,explain
2421,exist
2422,boundari
2423,suppli
2424,chain
2425,management 
2426,a
2427,authors 
2428,halldorsson
2429,et
2430,al 
2431, 2003  
2432,ketchen
2433,hult
2434, 2006  
2435,lavassani
2436,et
2437,al 
2438, 2009  
2439,tri
2440,provid
2441,theoret
2442,foundat
2443,differ
2444,area
2445,relat
2446,suppli
2447,chain
2448,employ
2449,organiz
2450,theories 
2451,may
2452,includ
2453,following 
2454,resource bas
2455,view
2456, rbv 
2457,transact
2458,cost
2459,analysi
2460, tca 
2461,knowledge bas
2462,view
2463, kbv 
2464,strateg
2465,choic
2466,theori
2467, sct 
2468,agenc
2469,theori
2470, at 
2471,channel
2472,coordin
2473,institut
2474,theori
2475, int 
2476,system
2477,theori
2478, st 
2479,network
2480,perspect
2481, np 
2482,materi
2483,logist
2484,manag
2485, mlm 
2486,just in tim
2487, jit 
2488,materi
2489,requir
2490,plan
2491, mrp 
2492,theori
2493,constraint
2494, toc 
2495,total
2496,qualiti
2497,manag
2498, tqm 
2499,agil
2500,manufactur
2501,time bas
2502,competit
2503, tbc 
2504,quick
2505,respons
2506,manufactur
2507, qrm 
2508,custom
2509,relationship
2510,manag
2511, crm 
2512,requir
2513,chain
2514,manag
2515, rcm 
2516,dynam
2517,capabl
2518,theori
2519,dynam
2520,manag
2521,theori
2522,available to promis
2523, atp 
2524,suppli
2525,chain
2526,roadmap however 
2527,unit
2528,analysi
2529,theori
2530,suppli
2531,chain
2532,rather
2533,anoth
2534,system 
2535,firm
2536,supplier buy
2537,relationship 
2538,among
2539,except
2540,relat
2541,view 
2542,outlin
2543,theori
2544,consid
2545,dyad
2546,network
2547,firm
2548,key
2549,unit
2550,analysi
2551,explain
2552,superior
2553,individu
2554,firm
2555,perform
2556, dyer
2557,singh 
2558,1998  
2559,suppli
2560,chain
2561,in
2562,studi
2563,suppli
2564,chain
2565,management 
2566,concept
2567,centroid
2568,becom
2569,import
2570,econom
2571,consideration 
2572,a
2573,centroid
2574,locat
2575,high
2576,proport
2577,country 
2578,popul
2579,high
2580,proport
2581,manufacturing 
2582,gener
2583,within
2584,500
2585,mi
2586, 805
2587,km  
2588,in
2589,us 
2590,two
2591,major
2592,suppli
2593,chain
2594,centroid
2595,defined 
2596,one
2597,near
2598,dayton 
2599,ohio 
2600,second
2601,near
2602,riverside 
2603,california 
2604,the
2605,centroid
2606,near
2607,dayton
2608,particularli
2609,import
2610,closest
2611,popul
2612,center
2613,us
2614,canada 
2615,dayton
2616,within
2617,500
2618,mile
2619,60 
2620,us
2621,popul
2622,manufactur
2623,capacity 
2624,well
2625,60 
2626,canada 
2627,population 
2628,the
2629,region
2630,includ
2631,interchang
2632,i 70
2633,i 75 
2634,one
2635,busiest
2636,nation 
2637,154 000
2638,vehicl
2639,pass
2640,per
2641,day 
2642,30 35 
2643,truck
2644,haul
2645,goods 
2646,in
2647,addition 
2648,i 75
2649,corridor
2650,home
2651,busiest
2652,north south
2653,rail
2654,rout
2655,east
2656,mississippi
2657,river wal mart
2658,strateg
2659,sourc
2660,approach
2661,direct
2662,sourc
2663,suppliers in
2664,2010 
2665,wal mart
2666,announc
2667,would
2668,big
2669,chang
2670,sourc
2671,strategy 
2672,initially 
2673,wal mart
2674,reli
2675,intermediari
2676,sourc
2677,process 
2678,it
2679,bought
2680,20 
2681,stock
2682,directli
2683,rest
2684,bought
2685,intermediari
2686, cmuscm 
2687,2014  
2688,therefore 
2689,compani
2690,came
2691,realiz
2692,presenc
2693,mani
2694,intermediari
2695,product
2696,sourc
2697,actual
2698,increas
2699,cost
2700,suppli
2701,chain 
2702,to
2703,cut
2704,costs 
2705,wall mart
2706,decid
2707,away
2708,intermediari
2709,suppli
2710,chain
2711,start
2712,direct
2713,sourc
2714,good
2715,suppliers 
2716,eduardo
2717,castro wright
2718,vice
2719,presid
2720,wal mart
2721,set
2722,ambiti
2723,goal
2724,buy
2725,80 
2726,wal mart
2727,good
2728,directli
2729,supplier
2730, lu 
2731,2014  
2732,wal mart
2733,start
2734,purchas
2735,fruit
2736,veget
2737,global
2738,scale
2739,interact
2740,directli
2741,supplier
2742,goods 
2743,it
2744,later
2745,engag
2746,supplier
2747,good
2748,cloth
2749,home
2750,electron
2751,applianc
2752,directli
2753,elimin
2754,import
2755,agents 
2756,one
2757,advantag
2758,strategi
2759,direct
2760,sourc
2761,supplier
2762,purchas
2763,collabor
2764,find
2765,good
2766,highest
2767,qualiti
2768,would
2769,appeal
2770,consumers 
2771,moreover 
2772,purchas
2773,case
2774,wal mart
2775,easili
2776,direct
2777,supplier
2778,manufactur
2779,certain
2780,product
2781,accept
2782,consum
2783, gilmorte 
2784,2010  
2785,thus 
2786,wal mart
2787,direct
2788,sourc
2789,manag
2790,get
2791,exact
2792,product
2793,qualiti
2794,expect
2795,sinc
2796,engag
2797,supplier
2798,produc
2799,product
2800,henc
2801,qualiti
2802,consist
2803, lu 
2804,2014  
2805,use
2806,agent
2807,sourc
2808,process
2809,case
2810,lead
2811,inconsist
2812,qualiti
2813,product
2814,sinc
2815,agent 
2816,sourc
2817,product
2818,differ
2819,manufactur
2820,vari
2821,qualities 
2822,wal mart
2823,manag
2824,sourc
2825,directli
2826,80 v
2827,profit
2828,stock
2829,greatli
2830,elimin
2831,intermediari
2832,cut
2833,cost
2834,5 15 
2835,markup
2836,introduc
2837,middlemen
2838,suppli
2839,chain
2840,henc
2841,save
2842,approxim
2843, 4 15
2844,billion
2845, cmuscm 
2846,2014  
2847,thi
2848,strategi
2849,direct
2850,sourc
2851,help
2852,wal mart
2853,reduc
2854,cost
2855,suppli
2856,chain
2857,also
2858,help
2859,improv
2860,suppli
2861,chain
2862,activ
2863,boost
2864,effici
2865,throughout
2866,entir
2867,process 
2868,in
2869,words 
2870,direct
2871,sourc
2872,reduc
2873,time
2874,take
2875,compani
2876,sourc
2877,stock
2878,product
2879,stock
2880, lu 
2881,2014  
2882,the
2883,presenc
2884,intermediari
2885,elong
2886,time
2887,process
2888,procur
2889,sometim
2890,led
2891,delay
2892,suppli
2893,commod
2894,store
2895,thus 
2896,custom
2897,find
2898,empti
2899,shelves 
2900,creation
2901,procur
2902,centers 
2903,wal mart
2904,adopt
2905,strategi
2906,sourc
2907,central
2908,entir
2909,process
2910,procur
2911,sourc
2912,set
2913,four
2914,global
2915,merchand
2916,point
2917,gener
2918,good
2919,clothing 
2920,the
2921,compani
2922,instruct
2923,supplier
2924,bring
2925,product
2926,central
2927,point
2928,locat
2929,differ
2930,market
2931, gilmorte 
2932,2010  
2933,the
2934,procur
2935,team
2936,assess
2937,qualiti
2938,brought
2939,supplier
2940,buy
2941,good
2942,distribut
2943,variou
2944,region
2945,markets 
2946,the
2947,procur
2948,sourc
2949,central
2950,place
2951,help
2952,compani
2953,consolid
2954,suppliers 
2955,the
2956,compani
2957,establish
2958,four
2959,central
2960,point
2961,includ
2962,offic
2963,mexico
2964,citi
2965,canada 
2966,just
2967,mere
2968,pilot
2969,test
2970,combin
2971,purchas
2972,fresh
2973,appl
2974,across
2975,unit
2976,states 
2977,mexico 
2978,canada
2979,led
2980,save
2981,10  
2982,as
2983,result 
2984,compani
2985,intend
2986,increas
2987,central
2988,procur
2989,north
2990,america
2991,fresh
2992,fruit
2993,veget
2994, cmuscm 
2995,2014  
2996,thus 
2997,central
2998,procur
2999,process
3000,variou
3001,point
3002,supplier
3003,would
3004,meet
3005,procur
3006,team
3007,latest
3008,strategi
3009,compani
3010,implement
3011,sign
3012,show
3013,strategi
3014,go
3015,cut
3016,cost
3017,also
3018,improv
3019,effici
3020,procumb
3021,process 
3022,strateg
3023,vendor
3024,partnership
3025,anoth
3026,strategi
3027,compani
3028,use
3029,sourc
3030,process 
3031,wal mart
3032,realiz
3033,order
3034,ensur
3035,consist
3036,qualiti
3037,product
3038,offer
3039,g
3040,consum
3041,also
3042,maintain
3043,steadi
3044,suppli
3045,good
3046,store
3047,lower
3048,cost 
3049,creat
3050,strateg
3051,vendor
3052,partnership
3053,supplier
3054, cmuscm 
3055,2014  
3056,wal mart
3057,identifi
3058,select
3059,supplier
3060,met
3061,demand
3062,time
3063,offer
3064,best
3065,price
3066,goods 
3067,it
3068,made
3069,strateg
3070,relationship
3071,vendor
3072,offer
3073,assur
3074,long term
3075,high
3076,volum
3077,purchas
3078,exchang
3079,lowest
3080,possibl
3081,price
3082, lu 
3083,2014  
3084,thus 
3085,compani
3086,manag
3087,sourc
3088,product
3089,supplier
3090,bulki
3091,lower
3092,prices 
3093,thi
3094,enabl
3095,compani
3096,offer
3097,competit
3098,price
3099,product
3100,store
3101,hence 
3102,maintain
3103,competit
3104,advantag
3105,competitor
3106,whose
3107,good
3108,littl
3109,expens
3110,compar
3111,wal mart 
3112,effici
3113,commun
3114,relationship
3115,vendor
3116,network
3117,improv
3118,materi
3119,flow
3120,anoth
3121,sourc
3122,strategi
3123,wal mart
3124,uses 
3125,the
3126,compani
3127,contact
3128,supplier
3129,commun
3130,regularli
3131,make
3132,date
3133,good
3134,would
3135,need
3136,supplier
3137,get
3138,readi
3139,deliv
3140,good
3141,time
3142, wisner 
3143,leong 
3144, 
3145,tan 
3146,2005  
3147,the
3148,effici
3149,commun
3150,company 
3151,procur
3152,team
3153,inventori
3154,manag
3155,team
3156,enabl
3157,compani
3158,sourc
3159,good
3160,fill
3161,shelv
3162,time
3163,without
3164,caus
3165,delay
3166,empti
3167,shelv
3168, roberts 
3169,2002  
3170,in
3171,words 
3172,company i
3173,realiz
3174,ensur
3175,steadi
3176,flow
3177,good
3178,store 
3179,supplier
3180,inform
3181,earli
3182,enough
3183,act
3184,accordingli
3185,avoid
3186,delay
3187,deliveri
3188,good
3189, lu 
3190,2014  
3191,thus 
3192,effici
3193,commun
3194,anoth
3195,tool
3196,wal mart
3197,use
3198,make
3199,suppli
3200,chain
3201,effici
3202,cut
3203,costs 
3204,cross dock
3205,anoth
3206,strategi
3207,wal mart
3208,use
3209,cut
3210,cost
3211,suppli
3212,chain 
3213,cross dock
3214,process
3215,transfer
3216,good
3217,directli
3218,inbound
3219,truck
3220,outbound
3221,truck
3222, cmuscm 
3223,2014  
3224,when
3225,truck
3226,supplier
3227,arriv
3228,distribut
3229,centers 
3230,truck
3231,offload
3232,keep
3233,good
3234,distribut
3235,center
3236,warehouses 
3237,transfer
3238,directli
3239,anoth
3240,truck
3241,design
3242,deliv
3243,good
3244,specif
3245,retail
3246,store
3247,sale 
3248,cross dock
3249,help
3250,save
3251,storag
3252,cost
3253, gilmorte 
3254,2010  
3255,initially 
3256,compani
3257,incur
3258,consider
3259,cost
3260,store
3261,supplier
3262,supplier
3263,warehous
3264,distribut
3265,center
3266,await
3267,distribut
3268,truck
3269,retail
3270,store
3271,variou
3272,regions 
3273,tax
3274,effici
3275,suppli
3276,chain
3277,manag
3278,tax
3279,effici
3280,suppli
3281,chain
3282,manag
3283,busi
3284,model
3285,consid
3286,effect
3287,tax
3288,design
3289,implement
3290,suppli
3291,chain
3292,management 
3293,as
3294,consequ
3295,globalization 
3296,cross nat
3297,busi
3298,pay
3299,differ
3300,tax
3301,rate
3302,differ
3303,countries 
3304,due
3305,differences 
3306,may
3307,legal
3308,optim
3309,suppli
3310,chain
3311,increas
3312,profit
3313,base
3314,tax
3315,efficiency 
3316,sustain
3317,social
3318,respons
3319,suppli
3320,chain
3321,suppli
3322,chain
3323,sustain
3324,busi
3325,issu
3326,affect
3327,organization 
3328,suppli
3329,chain
3330,logist
3331,network 
3332,frequent
3333,quantifi
3334,comparison
3335,sech
3336,ratings 
3337,use
3338,tripl
3339,bottom
3340,line
3341,incorpor
3342,economic 
3343,social 
3344,environment
3345,aspects 
3346,sech
3347,rate
3348,defin
3349,social 
3350,ethical 
3351,cultural 
3352,health 
3353,footprints 
3354,consum
3355,becom
3356,awar
3357,environment
3358,impact
3359,purchas
3360,companies 
3361,sech
3362,rate
3363,and 
3364,along
3365,non government
3366,organ
3367, ngos  
3368,set
3369,agenda
3370,transit
3371,organ
3372,grown
3373,foods 
3374,anti sweatshop
3375,labor
3376,codes 
3377,local
3378,produc
3379,good
3380,support
3381,independ
3382,small
3383,businesses 
3384,becaus
3385,suppli
3386,chain
3387,may
3388,account
3389,75 
3390,company 
3391,carbon
3392,footprint 
3393,mani
3394,organ
3395,explor
3396,way
3397,reduc
3398,thu
3399,improv
3400,sech
3401,rating 
3402,for
3403,example 
3404,juli
3405,2009 
3406,wal mart
3407,announc
3408,intent
3409,creat
3410,global
3411,sustain
3412,index
3413,would
3414,rate
3415,product
3416,accord
3417,environment
3418,social
3419,impact
3420,manufactur
3421,distribution 
3422,the
3423,index
3424,intend
3425,creat
3426,environment
3427,account
3428,wal mart 
3429,suppli
3430,chain
3431,provid
3432,motiv
3433,infrastructur
3434,retail
3435,compani
3436,same it
3437,report
3438,compani
3439,increasingli
3440,take
3441,environment
3442,perform
3443,account
3444,select
3445,suppliers 
3446,a
3447,2011
3448,survey
3449,carbon
3450,trust
3451,found
3452,50 
3453,multin
3454,expect
3455,select
3456,supplier
3457,base
3458,upon
3459,carbon
3460,perform
3461,futur
3462,29 
3463,supplier
3464,could
3465,lose
3466,place
3467, green
3468,suppli
3469,chains 
3470,adequ
3471,perform
3472,record
3473,carbon th
3474,us
3475,dodd frank
3476,wall
3477,street
3478,reform
3479,consum
3480,protect
3481,act 
3482,sign
3483,law
3484,presid
3485,obama
3486,juli
3487,2010 
3488,contain
3489,suppli
3490,chain
3491,sustain
3492,provis
3493,form
3494,conflict
3495,miner
3496,law 
3497,thi
3498,law
3499,requir
3500,sec regul
3501,compani
3502,conduct
3503,third
3504,parti
3505,audit
3506,suppli
3507,chain
3508,order
3509,determin
3510,whether
3511,tin 
3512,tantalum 
3513,tungsten 
3514,gold
3515, togeth
3516,refer
3517,conflict
3518,minerals 
3519,mine
3520,sourc
3521,democrat
3522,republ
3523,congo 
3524,creat
3525,report
3526, avail
3527,gener
3528,public
3529,sec 
3530,detail
3531,due
3532,dilig
3533,effort
3534,taken
3535,result
3536,audit 
3537,the
3538,chain
3539,supplier
3540,vendor
3541,report
3542,compani
3543,expect
3544,provid
3545,appropri
3546,support
3547,information 
3548,incid
3549,like
3550,2013
3551,savar
3552,build
3553,collaps
3554,1 100
3555,victim
3556,led
3557,widespread
3558,discuss
3559,corpor
3560,social
3561,respons
3562,across
3563,global
3564,suppli
3565,chains 
3566,wieland
3567,handfield
3568, 2013 
3569,suggest
3570,compani
3571,need
3572,audit
3573,product
3574,supplier
3575,supplier
3576,audit
3577,need
3578,go
3579,beyond
3580,direct
3581,relationship
3582,first tier
3583,suppliers 
3584,they
3585,also
3586,demonstr
3587,visibl
3588,need
3589,improv
3590,suppli
3591,cannot
3592,directli
3593,control
3594,smart
3595,electron
3596,technolog
3597,play
3598,key
3599,role
3600,improv
3601,visibility 
3602,finally 
3603,highlight
3604,collabor
3605,local
3606,partners 
3607,across
3608,industri
3609,univers
3610,crucial
3611,success
3612,manag
3613,social
3614,respons
3615,suppli
3616,chains 
3617,circular
3618,suppli
3619,chain
3620,manag
3621,circular
3622,suppli
3623,chain
3624,manag
3625, cscm 
3626, the
3627,configur
3628,coordin
3629,organis
3630,function
3631,marketing 
3632,sales 
3633,r d 
3634,production 
3635,logistics 
3636,it 
3637,finance 
3638,custom
3639,servic
3640,within
3641,across
3642,busi
3643,unit
3644,organ
3645,close 
3646,slow 
3647,intensify 
3648,narrow 
3649,dematerialis
3650,materi
3651,energi
3652,loop
3653,minimis
3654,resourc
3655,input
3656,wast
3657,emiss
3658,leakag
3659,system 
3660,improv
3661,oper
3662,effect
3663,effici
3664,gener
3665,competit
3666,advantages  
3667,by
3668,reduc
3669,resourc
3670,input
3671,wast
3672,leakag
3673,along
3674,suppli
3675,chain
3676,configur
3677,enabl
3678,recircul
3679,resourc
3680,differ
3681,stage
3682,product
3683,servic
3684,lifecycle 
3685,potenti
3686,econom
3687,environment
3688,benefit
3689,achieved 
3690,these
3691,compris
3692,e g 
3693,decreas
3694,materi
3695,wast
3696,manag
3697,cost
3698,reduc
3699,emiss
3700,resourc
3701,consumption 
3702,compon
3703,manag
3704,compon
3705,scm
3706,compon
3707,third
3708,element
3709,four squar
3710,circul
3711,framework 
3712,the
3713,level
3714,integr
3715,manag
3716,busi
3717,process
3718,link
3719,function
3720,number
3721,level
3722,compon
3723,ad
3724,link
3725, ellram
3726,cooper 
3727,1990 
3728,houlihan 
3729,1985  
3730,consequently 
3731,ad
3732,manag
3733,compon
3734,increas
3735,level
3736,compon
3737,increas
3738,level
3739,integr
3740,busi
3741,process
3742,link 
3743,literatur
3744,busi
3745,process
3746,re engin
3747,buyer suppli
3748,relationships 
3749,scm
3750,suggest
3751,variou
3752,possibl
3753,compon
3754,receiv
3755,manageri
3756,attent
3757,manag
3758,suppli
3759,relationships 
3760,lambert
3761,cooper
3762, 2000 
3763,identifi
3764,follow
3765,components 
3766,plan
3767,control
3768,work
3769,structur
3770,organ
3771,structur
3772,product
3773,flow
3774,facil
3775,structur
3776,inform
3777,flow
3778,facil
3779,structur
3780,manag
3781,method
3782,power
3783,leadership
3784,structur
3785,risk
3786,reward
3787,structur
3788,cultur
3789,attitudehowever 
3790,care
3791,examin
3792,exist
3793,literatur
3794,lead
3795,comprehens
3796,understand
3797,key
3798,critic
3799,suppli
3800,chain
3801,components 
3802, branches 
3803,previous
3804,identifi
3805,suppli
3806,chain
3807,busi
3808,processes that
3809,is 
3810,kind
3811,relationship
3812,compon
3813,may
3814,relat
3815,supplier
3816,customers 
3817,bowersox
3818,closs
3819, 1996 
3820,state
3821,emphasi
3822,cooper
3823,repres
3824,synerg
3825,lead
3826,highest
3827,level
3828,joint
3829,achievement 
3830,a
3831,primary level
3832,channel
3833,particip
3834,busi
3835,will
3836,particip
3837,respons
3838,inventori
3839,ownership
3840,assum
3841,financi
3842,risks 
3843,thu
3844,includ
3845,primari
3846,level
3847,compon
3848, bowersox
3849,closs 
3850,1996  
3851,a
3852,secondary level
3853,particip
3854, specialized 
3855,busi
3856,particip
3857,channel
3858,relationship
3859,perform
3860,essenti
3861,servic
3862,primari
3863,participants 
3864,includ
3865,secondari
3866,level
3867,components 
3868,support
3869,primari
3870,participants 
3871,third level
3872,channel
3873,particip
3874,compon
3875,support
3876,primary level
3877,channel
3878,particip
3879,fundament
3880,branch
3881,secondary level
3882,compon
3883,may
3884,also
3885,included 
3886,consequently 
3887,lambert
3888,cooper 
3889,framework
3890,suppli
3891,chain
3892,compon
3893,lead
3894,conclus
3895,primary 
3896,secondary level
3897, specialized 
3898,suppli
3899,chain
3900,compon
3901, see
3902,bowersox
3903,closs 
3904,1996 
3905,p 
3906,93 
3907, that
3908,is 
3909,suppli
3910,chain
3911,compon
3912,view
3913,primari
3914,secondary 
3915,compon
3916,structur
3917,order
3918,achiev
3919,comprehens
3920,suppli
3921,chain
3922,structure 
3923,examin
3924,suppli
3925,chain
3926,integr
3927,one
3928, see
3929,section
3930,2 1
3931,3 1  
3932,revers
3933,suppli
3934,chain
3935,revers
3936,logist
3937,process
3938,manag
3939,return
3940,goods 
3941,it
3942,also
3943,refer
3944, aftermarket
3945,custom
3946,services  
3947,ani
3948,time
3949,money
3950,taken
3951,company 
3952,warranti
3953,reserv
3954,servic
3955,logist
3956,budget 
3957,one
3958,speak
3959,revers
3960,logist
3961,operation 
3962,revers
3963,logist
3964,also
3965,process
3966,manag
3967,return
3968,good
3969,store 
3970,return
3971,good
3972,sent
3973,back
3974,warehous
3975,either
3976,warehous
3977,scrap
3978,good
3979,send
3980,back
3981,supplier
3982,replac
3983,depend
3984,warranti
3985,merchandise 
3986,3
3987,system
3988,valu
3989,suppli
3990,chain
3991,system
3992,configur
3993,valu
3994,organ
3995,networks 
3996,valu
3997,addit
3998,revenu
3999,cost
4000,build
4001,network 
4002,co creat
4003,valu
4004,share
4005,benefit
4006,appropri
4007,encourag
4008,effect
4009,particip
4010,key
4011,challeng
4012,suppli
4013,system 
4014,toni
4015,hine
4016,defin
4017,valu
4018,follows 
4019, ultim
4020,custom
4021,pay
4022,price
4023,servic
4024,deliv
4025,confirm
4026,valu
4027,produc
4028,simpli
4029,add
4030,cost
4031,point  
4032,global
4033,applic
4034,global
4035,suppli
4036,chain
4037,pose
4038,challeng
4039,regard
4040,quantiti
4041,value 
4042,suppli
4043,valu
4044,chain
4045,trend
4046,include 
4047,global
4048,increas
4049,cross bord
4050,sourc
4051,collabor
4052,part
4053,valu
4054,chain
4055,low cost
4056,provid
4057,share
4058,servic
4059,center
4060,logist
4061,administr
4062,function
4063,increasingli
4064,global
4065,operations 
4066,requir
4067,increasingli
4068,global
4069,coordin
4070,plan
4071,achiev
4072,global
4073,optimum
4074,complex
4075,problem
4076,involv
4077,also
4078,midsiz
4079,compani
4080,increas
4081,degreethes
4082,trend
4083,mani
4084,benefit
4085,manufactur
4086,make
4087,possibl
4088,larger
4089,lot
4090,sizes 
4091,lower
4092,taxes 
4093,better
4094,environ
4095, e g  
4096,culture 
4097,infrastructure 
4098,special
4099,tax
4100,zones 
4101,sophist
4102,oem 
4103,products 
4104,there
4105,mani
4106,addit
4107,challeng
4108,scope
4109,suppli
4110,chain
4111,global 
4112,thi
4113,suppli
4114,chain
4115,larger
4116,scope 
4117,lead
4118,time
4119,much
4120,longer 
4121,issu
4122,involved 
4123,multipl
4124,currencies 
4125,policies 
4126,laws 
4127,the
4128,consequ
4129,problem
4130,includ
4131,differ
4132,currenc
4133,valuat
4134,differ
4135,countries 
4136,differ
4137,tax
4138,laws 
4139,differ
4140,trade
4141,protocols 
4142,vulner
4143,natur
4144,disast
4145,cyber
4146,threats 
4147,lack
4148,transpar
4149,cost
4150,profit 
4151,suppli
4152,chain
4153,consult
4154,supply chain
4155,consult
4156,provid
4157,expert
4158,knowledg
4159,order
4160,assess
4161,product
4162,supply chain
4163,and 
4164,ideally 
4165,enhanc
4166,productivity suppli
4167,chain
4168,consult
4169,servic
4170,involv
4171,transfer
4172,knowledg
4173,exploit
4174,exist
4175,asset
4176,improv
4177,coordin
4178,henc
4179,sourc
4180,competit
4181,advantage 
4182,herebi
4183,role
4184,consult
4185,help
4186,manag
4187,ad
4188,valu
4189,whole
4190,process
4191,variou
4192,sector
4193,order
4194,raw
4195,materi
4196,final
4197,product on
4198,regard 
4199,firm
4200,either
4201,build
4202,intern
4203,team
4204,consult
4205,tackl
4206,issu
4207,use
4208,extern
4209,ones 
4210, compani
4211,choos
4212,two
4213,approach
4214,take
4215,consider
4216,variou
4217,factors  th
4218,use
4219,extern
4220,consult
4221,common
4222,practic
4223,among
4224,companies 
4225,the
4226,whole
4227,consult
4228,process
4229,gener
4230,involv
4231,analysi
4232,entir
4233,supply chain
4234,process 
4235,includ
4236,countermeasur
4237,correct
4238,take
4239,achiev
4240,better
4241,overal
4242,performance 
4243,certif
4244,skill
4245,compet
4246,suppli
4247,chain
4248,profession
4249,need
4250,knowledg
4251,manag
4252,suppli
4253,chain
4254,function
4255,transportation 
4256,warehousing 
4257,inventori
4258,management 
4259,product
4260,planning 
4261,in
4262,past 
4263,suppli
4264,chain
4265,profession
4266,emphas
4267,logist
4268,skills 
4269,knowledg
4270,ship
4271,routes 
4272,familiar
4273,wareh
4274,equip
4275,distribut
4276,center
4277,locat
4278,footprints 
4279,solid
4280,grasp
4281,freight
4282,rate
4283,fuel
4284,costs 
4285,more
4286,recently 
4287,suppli
4288,chain
4289,manag
4290,extend
4291,logist
4292,support
4293,across
4294,firm
4295,manag
4296,global
4297,suppli
4298,chains 
4299,suppli
4300,chain
4301,profession
4302,need
4303,understand
4304,busi
4305,continu
4306,basic
4307,strategies 
4308,role
4309,respons
4310,suppli
4311,chain
4312,profession
4313,play
4314,major
4315,role
4316,design
4317,manag
4318,suppli
4319,chains 
4320,in
4321,design
4322,suppli
4323,chains 
4324,help
4325,determin
4326,whether
4327,product
4328,servic
4329,provid
4330,firm
4331, insourcing 
4332,anoth
4333,firm
4334,elsewher
4335, outsourcing  
4336,in
4337,manag
4338,suppli
4339,chains 
4340,suppli
4341,chain
4342,profession
4343,coordin
4344,product
4345,among
4346,multipl
4347,providers 
4348,ensur
4349,product
4350,transport
4351,good
4352,happen
4353,minim
4354,qualiti
4355,control
4356,inventori
4357,problems 
4358,one
4359,goal
4360,well design
4361,maintain
4362,suppli
4363,chain
4364,product
4365,success
4366,build
4367,product
4368,minim
4369,cost 
4370,such
4371,suppli
4372,chain
4373,could
4374,consid
4375,competit
4376,advantag
4377,firm beyond
4378,design
4379,mainten
4380,suppli
4381,chain
4382,itself 
4383,suppli
4384,chain
4385,profession
4386,particip
4387,aspect
4388,busi
4389,bear
4390,suppli
4391,chains 
4392,sale
4393,forecasting 
4394,qualiti
4395,management 
4396,strategi
4397,development 
4398,custom
4399,service 
4400,system
4401,analysis 
4402,product
4403,good
4404,may
4405,evolv
4406,time 
4407,render
4408,exist
4409,suppli
4410,chain
4411,design
4412,obsolete 
4413,suppli
4414,chain
4415,profession
4416,need
4417,awar
4418,chang
4419,product
4420,busi
4421,climat
4422,affect
4423,suppli
4424,chain
4425,creat
4426,altern
4427,suppli
4428,chain
4429,need
4430,arises 
4431,individu
4432,work
4433,suppli
4434,chain
4435,manag
4436,attain
4437,profession
4438,certif
4439,pass
4440,exam
4441,develop
4442,third
4443,parti
4444,certif
4445,organizations 
4446,the
4447,purpos
4448,certif
4449,guarante
4450,certain
4451,level
4452,expertis
4453,field 
4454,educ
4455,the
4456,knowledg
4457,need
4458,pass
4459,certif
4460,exam
4461,may
4462,gain
4463,sever
4464,sources 
4465,some
4466,knowledg
4467,may
4468,come
4469,colleg
4470,courses 
4471,acquir
4472,mix
4473,on the job
4474,learn
4475,experiences 
4476,attend
4477,industri
4478,events 
4479,learn
4480,best
4481,practic
4482,peers 
4483,read
4484,book
4485,articl
4486,field 
4487,certif
4488,organ
4489,may
4490,provid
4491,certif
4492,workshop
4493,tailor
4494,exams 
4495,there
4496,also
4497,free
4498,websit
4499,provid
4500,signific
4501,amount
4502,educ
4503,articles 
4504,well
4505,blog
4506,intern
4507,recogn
4508,provid
4509,good
4510,sourc
4511,news
4512,updates 
4513,rank
4514,the
4515,follow
4516,north
4517,american
4518,univers
4519,rank
4520,high
4521,master 
4522,educ
4523,scm
4524,world
4525,univers
4526,100
4527,ranking 
4528,publish
4529,2017
4530,base
4531,opinion
4532,suppli
4533,chain
4534,managers 
4535,michigan
4536,state
4537,university 
4538,penn
4539,state
4540,university 
4541,univers
4542,tennessee 
4543,massachusett
4544,institut
4545,technology 
4546,arizona
4547,state
4548,university 
4549,univers
4550,texa
4551,austin
4552,western
4553,michigan
4554,university 
4555,in
4556,ranking 
4557,follow
4558,european
4559,univers
4560,rank
4561,high 
4562,cranfield
4563,school
4564,management 
4565,vlerick
4566,busi
4567,school 
4568,insead 
4569,cambridg
4570,university 
4571,eindhoven
4572,univers
4573,technology 
4574,london
4575,busi
4576,school
4577,copenhagen
4578,busi
4579,school 
4580,in
4581,2016
4582,edunivers
4583,best
4584,master
4585,rank
4586,suppli
4587,chain
4588,logist
4589,follow
4590,univers
4591,rank
4592,high 
4593,massachusett
4594,institut
4595,technology 
4596,kedg
4597,busi
4598,school 
4599,purdu
4600,university 
